REFCODE,W sigma,W sigma_11,W sigma_22,W sigma_33,P sigma,P sigma_11,P sigma_22,P sigma_33,W Distortion zeta,W Distortion delta,W Distortion sigma,W Distortion theta,C1-W-C2 angle,C1-W dist,C1-O dist,W-C1-O angle,C1 sigma,C1 sigma_11,C1 sigma_22,C1 sigma_33,C2-W dist,C2-O dist,W-C2-O angle,C2 sigma,C2 sigma_11,C2 sigma_22,C2 sigma_33,C3-W-C4 angle,C3-W dist,C3-O dist,W-C3-O angle,C3 sigma,C3 sigma_11,C3 sigma_22,C3 sigma_33,C4-W dist,C4-O dist,W-C4-O angle,C4 sigma,C4 sigma_11,C4 sigma_22,C4 sigma_33,C5-W-P angle,C5-W dist,C5-O dist,W-C5-O angle,C5 sigma,C5 sigma_11,C5 sigma_22,C5 sigma_33,P Distortion zeta,P Distortion delta,P Distortion sigma,P bonds,P-W dist,?1 atomic number,?1 bonds,W-P-?1 angle,P-?1 dist,?2 atomic number,?2 bonds,W-P-?2 angle,P-?2 dist,?3 atomic number,?3 bonds,W-P-?3 angle,P-?3 dist
ADOBUT_#[4],3672.6,3588.3,3633.64,3795.86,448.45,360.78,477.57,506.98,0.835861123898868,0.0078911361633403,17.194332033169815,83.41936276366788,178.11871439728174,2.0340974239204965,1.1470080252552726,178.71435163638972,-35.68,-177.79,-181.18,251.93,2.05017760450162,1.139889161278411,176.27729281252587,-33.96,-175.67,-180.28,254.08,177.16996483478593,2.057785882933402,1.113641100175456,178.3804107230303,-26.71,-165.88,-169.79,255.55,2.068444877196393,1.1286029461241005,176.17920936590923,-30.78,-171.38,-176.13,255.15,176.6120096473417,1.988773473777243,1.140782174650358,177.83622813775605,-36.25,-170.48,-175.54,237.25,1.6458461096280086,0.0639142765520949,34.20693429144265,4,2.541372526805151,5,4,113.3351753405361,1.9424177974884809,1,1,113.54103550108108,1.4187007929792663,1,1,117.81561687840644,1.419243421686357
ADOCAA_#[2],3693.49,3591.15,3648.42,3840.9,426.95,333.16,470.16,477.52,0.8336356874015383,0.007862581907445,22.68495172691001,90.6901415940225,179.15643939823642,2.038795149101547,1.145231356538931,179.6548115954917,-36.88,-178.6,-181.97,249.94,2.05949391113448,1.1257120990732934,178.82862661539974,-30.8,-170.24,-174.66,252.5,173.7785928110182,2.0336590692640684,1.1372091848028665,177.4347571377431,-35.3,-175.26,-180.82,250.2,2.0349873365699365,1.143265476606374,176.99039822997307,-36.99,-176.52,-184.27,249.8,177.48532072526976,1.990684419992281,1.1613297077057827,178.75464379181244,-43.66,-180.55,-184.79,234.36,1.6503711571046935,0.06294152003809,33.099566487889305,4,2.5317053896533857,5,4,119.62158153382178,1.9582688732653648,1,1,112.08871998209976,1.419023502271897,1,1,111.88052114994332,1.4205796035421592
ADOCEE_#[4],3628.77,3491.67,3624.8,3769.84,423.03,323.78,467.04,478.26,0.8302550496772361,0.0077540543139583,17.63291459857311,87.066641978671,179.20141697391117,2.0451223361940967,1.1399468803413602,177.98468348159537,-34.43,-174.06,-180.41,251.17,2.0519396531087355,1.1355249490874255,177.99146464066231,-31.6,-173.02,-178.08,256.32,177.0434947040563,2.048430262420471,1.1428136943526714,179.28708101973035,-35.04,-175.48,-182.74,253.09,2.038959259033883,1.138186755326207,176.51185344021968,-34.02,-174.34,-179.29,251.57,177.28238890622032,1.9957746491024484,1.154933634456976,178.62671042871878,-41.81,-178.04,-181.91,234.52,1.6378043382130385,0.0631191791531595,35.97979110309046,4,2.534198261778269,5,4,115.97593244982605,1.94359825838572,1,1,116.05756458571318,1.418661319695437,1,1,113.30449145646418,1.4213308622555128
ADOCII_#[2],3683.63,3593.36,3624.84,3832.68,421.56,326.89,461.31,476.49,0.823515257265667,0.0075727125125957,23.883870201755272,91.59127249147993,179.10631718954872,2.056125742750185,1.120440600835224,178.13002579743642,-28.44,-167.56,-171.92,254.17,2.0457878115777306,1.1284014267981053,179.46654523568205,-31.65,-171.74,-175.35,252.13,173.68001398946942,2.0469028824055133,1.135404918960632,177.30849158762268,-34.5,-173.75,-181.42,251.69,2.0440486833732696,1.1358877541377062,177.60737366263626,-35.03,-174.98,-180.66,250.57,176.8067065687834,2.0093670296887027,1.1412771179691636,178.5934037138267,-38.39,-174.12,-178.22,237.16,1.6422652109994071,0.0632374810014419,34.0094522378877,4,2.5345555843184817,5,4,118.9894514639448,1.9465921272829605,1,1,113.27862012621148,1.4203696596309003,1,1,111.86692911934546,1.4185128409711345
ADOCOO_#[4],3635.96,3572.22,3599.58,3736.08,416.32,322.41,449.86,476.69,0.8140469940832573,0.0074527695583413,25.27140436403016,77.96191832376296,175.91121071565416,2.047358698420968,1.1392709862012638,176.9086549895861,-37.43,-176.98,-180.85,245.55,2.0603769703624635,1.1320865779612437,179.59690965464978,-33.02,-175.5,-179.3,255.76,174.7626131383173,2.0367069966001483,1.1560421142847692,177.29050022768573,-41.97,-184.46,-186.8,245.35,2.0480551994514222,1.1401795735760225,175.79201616352395,-34.98,-176.63,-183.12,254.83,178.7830540662303,1.999820806972465,1.15106662274605,179.7484662482569,-42.39,-176.92,-180.62,230.38,1.6231608995612117,0.0622861612741809,34.65910154605736,4,2.526891930811447,5,4,118.61661581138668,1.9387148139940544,1,1,113.16083944064168,1.4209795846527842,1,1,112.71189605142102,1.4214662605915056
AFIRUC_#[2],3484.77,3226.9,3566.77,3660.62,95.51,-74.21,114.43,246.3,0.7930723122204653,0.0071228004869267,39.03051909255292,131.90403129784792,176.86763149639572,2.0284761595838403,1.150360786883836,176.94896310694892,-40.69,-177.91,-187.63,243.48,2.0728850161067784,1.1302712108162358,179.28843764618577,-31.46,-172.07,-176.45,254.14,175.6079547534432,2.064533085227747,1.132884910306427,178.80776361606908,-29.46,-169.05,-175.14,255.81,2.0414220876634013,1.144971693973262,175.6656294812632,-35.29,-177.04,-178.68,249.85,170.9598326878497,1.9990047048468893,1.159437303177709,179.15318936303768,-46.41,-184.28,-186.44,231.5,1.0547248991618488,0.024902668281032,36.32644724780896,4,2.517107598018011,7,2,107.52386774377231,1.6930509620209304,6,4,118.64764585782748,1.902912593893897,6,4,117.10850180763828,1.845909439815508
AGUMUM_#[4],3417.61,3256.19,3331.79,3664.85,278.79,238.31,280.46,317.61,0.8253178502435294,0.0077546286732109,18.13447991066127,90.06897683235846,177.30432858859058,2.0357201330241828,1.1426704993129035,177.2597784838167,-33.59,-175.12,-177.78,252.12,2.062470979189768,1.1297149419211912,177.14182450266782,-26.14,-166.51,-172.09,260.19,177.76264194636764,2.0348295800877287,1.143606357100204,177.7642267818894,-34.44,-175.29,-180.63,252.58,2.0492545961885744,1.1382574313396767,178.03841168675046,-31.38,-173.61,-175.17,254.64,175.3497134314996,1.981181016464674,1.1598610390904591,176.41902271348633,-45.0,-182.84,-185.05,232.9,1.0387750934781976,0.0223383759372084,27.76179200734775,4,2.5278819711371026,6,4,106.46973671227904,1.83508049959668,6,3,115.5452175782028,1.815863249256397,6,4,116.83024760274142,1.855151977601836
AGUNAT_#[2],3486.95,3358.98,3432.21,3669.66,268.65,205.57,277.88,322.5,0.8415293982293239,0.0079723669077396,42.488148272243066,162.85362084095482,174.1201976665857,2.065947080638805,1.124106445137648,178.8461605576365,-30.56,-170.01,-174.51,252.83,2.054907572130678,1.1335971330238976,178.66465272269036,-30.2,-171.97,-174.44,255.8,168.23238344935814,2.0358289147175417,1.144241381877093,173.6951203104919,-36.25,-175.25,-180.0,246.49,2.034342999594709,1.1554505311782066,171.4970720536772,-40.05,-179.9,-180.75,240.5,174.86078903202153,1.9959720589226684,1.1464691404481853,176.2208566713477,-40.53,-175.34,-182.65,236.41,1.0702557212046953,0.0236987134986296,31.105028402110506,4,2.542317364138474,6,3,116.3770386697583,1.8271845062828231,6,3,116.9062318169876,1.8228946733149447,6,4,110.00534312766172,1.836361470408264
AGUNAT_#[4],3585.15,3533.09,3594.67,3627.69,259.09,194.96,249.92,332.39,0.8045562180885764,0.007260799553776,24.095706275144394,111.2949547343036,173.16467501172642,2.047605110855117,1.1357694220219172,174.4249643236682,-33.18,-173.62,-177.82,251.9,2.0439743516003333,1.1363533825355556,175.72672127849964,-30.57,-171.88,-174.82,254.99,176.34791873345495,2.037221053297852,1.1386785455079051,177.8666875420202,-33.75,-174.81,-181.38,254.94,2.0554570148752807,1.1349901981955617,177.80822690239424,-31.93,-173.49,-179.49,257.18,179.12390834625154,2.0072854555344146,1.13836512156689,178.25383403733244,-37.39,-173.9,-177.83,239.57,1.0308030208170964,0.0220151310276237,40.21485997145979,4,2.5210423280857457,6,4,117.35614292014996,1.8354069031144025,6,3,117.70663137666308,1.8377043124507275,6,3,112.37720280407108,1.8284097270579147
AKUGAQ_#[4],3437.52,3015.84,3543.1,3753.62,418.19,192.97,230.42,831.18,0.8371124841217583,0.0079487071882014,30.384184496042693,115.78856468197554,172.3588957187953,2.0417097247160285,1.146352659524982,174.9783714518121,-32.66,-172.23,-176.7,250.96,2.02267388622091,1.1494158777396462,175.87644480780355,-36.26,-176.76,-179.75,247.74,177.9019928774991,2.0461083084724514,1.1414153012817032,176.85589881051337,-34.27,-174.03,-177.95,249.17,2.0435039760176643,1.134982563742721,177.66963236172342,-32.27,-171.18,-176.44,250.81,175.92160859975527,1.9868151851644376,1.1515109769342204,177.56885182555948,-39.89,-176.36,-182.56,239.25,1.0449490459363575,0.0194876266971917,101.91952452604046,4,2.530429706591353,15,2,123.37037588588544,2.1675934904866274,6,3,119.84472842238448,1.8045585277291512,6,4,118.03083920007845,1.848515623412472
ALODUB_#[4],3626.08,3502.17,3670.85,3705.22,121.66,-57.33,169.46,252.85,0.7103773644945162,0.0057021491646252,29.85212248521921,121.8799022165821,176.11981204864236,2.048390770824747,1.1366839754302869,178.94459637498383,-31.2,-175.97,-179.56,261.94,2.0503998195473963,1.1395219743383642,178.23710567934347,-33.66,-175.4,-181.96,256.37,172.56921389659612,2.033037382833872,1.1433140294774662,175.96877781492918,-34.07,-177.61,-178.13,253.53,2.059266211542354,1.1385171628043205,174.0242339751733,-31.16,-170.63,-174.5,251.64,171.95379072200296,2.014527589783769,1.1411421690569497,175.28612927394968,-37.61,-174.01,-177.84,239.03,1.0163917111109717,0.0241597223191658,60.42291417705701,4,2.467350773603137,8,2,113.12986655852714,1.6607667686945082,6,4,127.92020968414276,1.8827092473348088,6,4,115.5017726691088,1.8257928825581493
ALOFAJ_#[2],3701.93,3643.95,3710.65,3751.19,144.98,-82.74,202.75,314.93,0.6230387664341017,0.0044101661030931,18.68725242458449,79.56266810242427,176.72646158895813,2.047562895248886,1.1333178989145103,177.1807769277268,-29.27,-171.24,-175.31,258.75,2.057992356642755,1.1378992705859334,178.19304167651578,-29.25,-173.91,-178.28,264.44,176.71791927479535,2.040472736892116,1.140597615287705,177.83062374115042,-31.08,-173.96,-178.44,259.16,2.050408176437072,1.140395536645071,176.86147433541908,-31.3,-174.02,-179.1,259.21,176.56709903656835,2.01961601795985,1.1429675804676165,178.6821103317802,-37.02,-172.92,-179.85,241.72,0.9396795016354064,0.0214855867605913,91.70465110623326,4,2.417033696496597,8,2,116.22378457111355,1.6474902427632157,6,4,124.45448558861708,1.8822641100546968,6,3,128.50646656804557,1.8419877334010664
APAZUO_#[4],3480.74,3286.02,3464.75,3691.47,75.41,-173.96,155.16,245.03,0.7127406863233423,0.0057583095338671,20.06450442141489,83.10212781865756,177.69941239290338,2.056031714249564,1.1396063794135236,178.68757338720906,-30.75,-174.7,-176.13,258.59,2.025327432787104,1.1488304531130786,179.22873610566222,-36.38,-177.59,-181.64,250.08,177.92315910393663,2.027540717223701,1.1527787211776597,178.6839623152254,-36.19,-178.82,-183.45,253.71,2.055923845865892,1.1396282902771415,179.6591571401943,-33.69,-174.76,-176.85,250.55,174.96123297711458,2.0211599862455225,1.141592576184691,176.91793476927256,-42.19,-177.85,-181.41,232.7,1.0409020858627869,0.0248509397841016,55.159770552275305,4,2.4648411510683608,8,2,113.91905023861368,1.672789759653017,6,4,119.20992756912824,1.8302540288167657,6,4,118.70541309905748,1.8096754930097263
APEFIM_#[4],3518.41,3338.26,3476.03,3740.93,120.69,-50.3,159.1,253.27,0.7680777983176545,0.0066525002742689,20.48486270353682,87.65820064096299,174.86985774276508,2.0457710184671214,1.1463051426212818,178.7872754645975,-35.62,-177.45,-181.76,252.36,2.031926283111668,1.1371950668201112,178.9497251124038,-32.58,-172.55,-176.19,250.99,177.27888817855833,2.022488529015678,1.152910967941584,178.16071977726946,-35.73,-177.46,-181.88,252.15,2.0459992106547844,1.1374472515242189,178.79924572095288,-30.53,-172.38,-175.99,256.77,178.37525857115205,2.018093062769902,1.1474863746467765,178.7360814503059,-43.07,-180.71,-182.01,233.52,1.095894652558909,0.0279564206891403,40.27657992700583,4,2.493702299794424,8,2,110.67413767860758,1.6396199407179686,6,4,119.8118932288188,1.8339677314500389,6,4,116.48956515211674,1.8157299220974457
ATAPUH_#[4],3323.14,3044.34,3384.62,3540.46,284.98,224.5,293.48,336.96,0.987864933148739,0.0108356978784122,30.741457783356424,126.05643094694857,173.240918535961,2.0459009409059856,1.1472182006924396,175.17452226457945,-36.44,-176.64,-178.67,245.97,2.065963777514021,1.123158808895696,174.02429933779186,-23.08,-163.27,-165.27,259.31,174.58161782713472,2.042266645176384,1.1428117124006034,174.454552657557,-34.53,-172.79,-183.47,252.67,2.0429340885109344,1.137509160402675,175.89234221073465,-32.92,-171.36,-178.61,251.21,174.04230068759736,1.9852642594878904,1.1500801580759492,178.46826582270796,-41.27,-178.46,-182.11,236.77,1.1437714018766925,0.025776317634735,66.34439740478093,4,2.629184902208287,6,4,124.5751268272509,1.8691475356429208,6,4,124.7669954952736,1.877897869959919,6,3,102.00215441863986,1.8529664972686373
AXENOI_#[4],3637.29,3429.68,3681.37,3800.81,173.25,184.16,298.07,37.53,0.7053346363318918,0.0056271766789526,14.04806937154001,68.57279865734662,176.65130311247114,2.033326980591169,1.140729634926699,178.67863608875496,-30.41,-173.91,-175.27,257.94,2.0591435622607768,1.1377186031703974,178.83402324060256,-32.08,-174.82,-177.59,256.16,178.28991589760025,2.0444664878642547,1.1427061783328205,178.77913216973064,-35.2,-176.34,-184.44,255.18,2.0435513108312207,1.1371018468017715,178.61966232392825,-32.26,-174.63,-179.45,257.3,177.67411101192937,2.0156513686647304,1.140515466795607,179.02126031857384,-39.04,-177.16,-177.62,237.65,1.065906750996914,0.0272375125061809,51.19796418613561,4,2.4624287238415654,8,2,112.2789383477314,1.6203644466600715,6,3,122.02705297772404,1.7955785112325218,6,4,118.19613030916548,1.839529711638275
AXOFEY_#[4],3547.64,3344.92,3513.22,3784.77,487.18,347.17,532.65,581.73,0.9310264831010966,0.009802685581713,25.481890250232865,94.16077090068823,172.83493691035792,2.034949028845688,1.1672715065484978,178.72044787377976,-44.5,-187.43,-189.7,243.64,2.043838645783957,1.1351279839736137,178.1372719097281,-35.1,-172.11,-182.34,249.15,177.19076837377924,2.021971013639908,1.1658268310516793,177.57728784481478,-41.48,-182.15,-185.95,243.66,2.0265349861278,1.1734534247254984,178.79913129562746,-43.2,-187.51,-192.31,250.23,177.22475871070287,1.9761845080862268,1.188547201418605,177.26922502129207,-52.68,-188.81,-193.3,224.06,2.3131465028945444,0.0834811548524856,39.3777811061852,4,2.5793115263573734,74,6,126.79316584221446,2.580201734361094,1,1,107.16296044177167,1.4226356666413218,1,1,109.06164123073104,1.423731091182601
AXOFEY_#[8],3575.12,3418.65,3521.42,3785.3,487.18,347.17,532.65,581.73,0.9398145498886348,0.0099873303037004,30.05698139554052,111.66269534869326,175.02485554001083,2.022986823980819,1.1519914062179453,178.44241904347123,-39.52,-177.97,-187.01,246.43,2.038204243936313,1.1624360154434312,178.47169674690625,-42.14,-184.94,-188.34,246.87,175.6608665163256,2.0184989819170087,1.1686705053179016,176.6838216993639,-42.7,-186.51,-191.02,249.41,2.0219761769120823,1.1660071569248625,176.35921191308182,-43.38,-182.11,-187.47,239.44,174.50054430853086,1.979898795393341,1.1695883036350867,177.0139634453991,-45.99,-181.94,-184.86,228.84,2.3131465028945444,0.0834811548524856,39.3777811061852,4,2.580201734361094,74,6,126.79316584221446,2.5793115263573734,1,1,107.6596496972655,1.4226356666413218,1,1,106.60726975448584,1.423731091182601
AXURUG_#[4],3686.9,3636.45,3667.35,3756.91,316.26,233.46,329.51,385.83,0.7572231699247414,0.0065064091006182,16.598730989060485,82.04474845077208,179.20248065044274,1.9990158253500645,1.1803106921484696,179.05384246586218,-44.1,-189.14,-194.44,251.27,2.032173646615859,1.1419425817439346,177.01794078578573,-31.88,-174.17,-180.07,258.6,177.2552834193008,2.0524352608547725,1.1497931727054218,179.00644824355308,-35.38,-178.25,-184.71,256.81,2.0397962667874454,1.1464466363507728,178.36735168975827,-34.56,-176.02,-182.83,255.16,176.05950809674286,2.050155018529087,1.137439536854597,177.2682013836855,-38.99,-175.95,-178.53,237.51,0.964858366125234,0.0192705832433108,53.35442506304413,4,2.48904910558229,6,4,119.4384665002709,1.8505850966653767,6,4,113.73719992903008,1.8400757728963224,6,4,120.2533822035027,1.8467697149347024
AYETIH_#[8],3600.0,3473.46,3579.26,3747.28,255.49,215.51,241.35,309.62,0.8511334310502949,0.0081423976794514,34.39052376591715,119.94074661721528,174.7782523922753,2.037781681142512,1.1359908714421971,176.59104192919918,-30.4,-169.89,-176.93,255.61,2.037379748598675,1.1391024931936549,175.36315681805542,-31.54,-170.36,-179.26,254.99,177.47285860635714,2.059089483242533,1.130803541734814,177.78181519233843,-29.71,-167.77,-177.88,256.52,2.038227136508589,1.135649254831791,176.3868748611981,-34.15,-172.97,-182.5,253.01,175.41219223932825,1.9970394437767125,1.1463880712917418,178.32845013832852,-40.46,-178.49,-181.82,238.92,1.079727478257968,0.0241965520935565,39.99177335785964,4,2.544583557283981,6,4,116.21160898309073,1.809407043757704,6,3,110.53854535208173,1.8353272569217745,6,3,120.47962934714684,1.8295614146565284
AYUMAK_#[2],3497.84,3352.0,3505.0,3636.53,160.41,-79.96,259.96,301.22,0.7084837763580554,0.0056402006131278,16.119266469371567,76.25407507940514,176.88854697307804,2.0629058073503983,1.126733783996912,177.61235805059908,-28.11,-169.31,-171.74,256.72,2.038277983985502,1.1359801318685112,179.77519206616952,-30.14,-172.67,-174.66,256.9,177.69964918990976,2.045252351178211,1.1386019190217451,177.04651576144903,-31.82,-172.1,-177.54,254.18,2.051713929864493,1.1337145716625503,177.45020434451175,-32.47,-174.24,-180.14,256.98,175.90664924309783,2.024229774506837,1.1357902711328356,178.23295176664865,-37.73,-174.34,-177.18,238.34,1.2654163880280231,0.0448333190920283,51.27969214962505,4,2.4695662351919214,8,2,121.78031599013136,1.655894601114455,6,4,119.1486955356834,1.798034988536096,1,1,111.4193828630005,1.423936339869167
BARHAG_#[4],3466.65,3235.82,3501.6,3662.52,56.86,-100.14,-2.31,273.02,0.7249841511586772,0.0059461703769362,33.72835675725348,115.81641714702296,172.72054845040708,2.044688587536009,1.1426455312125452,176.02667528813984,-32.82,-172.71,-180.09,254.35,2.0286564765874,1.1553352976517242,173.2647343917294,-33.36,-174.52,-180.85,255.28,175.73105562391376,2.037608721025703,1.1548010954272598,177.3817758371318,-35.09,-179.59,-184.6,258.93,2.0481661895461505,1.1444997771952603,174.7224885713368,-32.56,-174.2,-179.97,256.49,175.0321245105474,2.0144288371645187,1.139910421919197,179.523480437264,-37.2,-176.8,-179.5,244.7,0.9588133494720984,0.0215097269837487,59.07851178983766,4,2.469700253067162,17,1,110.22872196765016,2.059597720429891,8,2,119.54308968237726,1.6458300550178315,6,4,126.09220726404736,1.9246545690071228
BARHAG_#[8],3483.62,3269.98,3511.53,3669.36,57.8,-111.78,280.46,4.72,0.7103022335212925,0.0056809334740104,37.942187978571056,125.31870398107723,169.3299767694366,2.036370420625874,1.1446218109052435,172.42169660405975,-30.73,-170.14,-175.44,253.38,2.052266517779796,1.1361147873344468,173.90562878607923,-31.42,-170.51,-178.03,254.28,176.89032275058557,2.037617319321761,1.1476812100927674,176.41052499134838,-33.9,-174.72,-182.76,255.79,2.0559225325872568,1.1298763295157574,178.4790846373849,-25.82,-169.39,-172.48,264.42,177.2648595310085,2.0232396546133646,1.120357621476286,178.87924473876873,-29.89,-167.43,-171.76,249.51,0.942831707250759,0.0210374728791832,57.518532432858905,4,2.467264629098386,17,1,111.34612056661273,2.053880756032346,8,2,119.81154416519296,1.6525094069323778,6,4,124.05962929540738,1.925804270947595
BARHEK_#[4],3548.44,3310.32,3608.18,3726.82,69.52,-56.55,238.21,26.89,0.7266301644511439,0.0059327837075302,28.9543420040734,107.0569724209782,176.00823705130233,2.050582134419395,1.13908460616409,173.38036311752035,-31.64,-172.98,-177.5,255.54,2.0564735373935634,1.1427809238869893,178.1312122607682,-31.51,-175.38,-178.25,259.1,173.15294129056454,2.0472053756279567,1.1378575877498904,175.03791682862817,-33.73,-171.92,-180.23,250.96,2.0470757802289583,1.1374654676076987,175.92019022396977,-29.55,-171.46,-174.52,257.32,175.4342835407785,2.015956976227419,1.145745512755778,179.05033157725612,-38.1,-176.27,-183.17,245.15,1.035493141342759,0.0227635083190765,59.44071659221565,4,2.479436859450145,17,1,110.41297345227431,2.074807795917492,8,2,120.25405802406036,1.65698141812152,6,4,125.25232872758428,1.8617700959033583
BARHIO_#[4],3570.99,3467.09,3579.08,3666.81,144.71,-10.87,163.45,281.55,0.7251766784179794,0.0059342748517293,26.119260247682163,101.86694729344646,179.0006061534634,2.0492895232250614,1.1349527963752497,179.51628868743464,-30.71,-173.96,-177.56,259.39,2.0311311479074914,1.1432636572549657,177.59312062841872,-33.93,-176.52,-181.54,256.25,172.20557794265594,2.050739732389266,1.1313434005641256,174.44502047937408,-29.58,-171.39,-174.32,256.98,2.0586711952130674,1.127998785460339,175.8210022106003,-29.81,-170.23,-175.62,256.41,176.9729116359547,2.014632812698136,1.1343364800622426,179.62577974152003,-35.08,-173.91,-176.07,244.74,1.0323610784771209,0.0264418991210369,64.74554232880244,4,2.4759988893373923,8,2,117.49496425927408,1.6249689750884468,6,4,119.11359327435164,1.7942043194686608,6,4,121.70706142853274,1.944101216500828
BAVJAK_#[2],3626.9,3514.37,3657.83,3708.49,269.77,196.28,264.34,348.7,0.80025448765388,0.0072732019776218,22.32211600191212,97.64867830257566,177.47157903017057,2.048813071024295,1.132500092715227,178.7542760869156,-28.3,-170.92,-174.5,260.52,2.0688428190657704,1.1183904729565612,175.76320298931833,-28.42,-166.7,-174.02,255.46,175.96171476548943,2.058551556313321,1.131928950950544,173.39221975276843,-25.99,-166.53,-169.33,257.91,2.025764277994852,1.1412705638892122,175.5297374081494,-34.47,-175.33,-180.68,252.6,174.41493177519197,1.99170597729685,1.1519864756150568,178.72681719641602,-40.54,-178.57,-181.82,238.78,1.543557343641131,0.0440429857439959,54.438070091742674,4,2.518888232931346,15,4,123.2433803420111,2.258648456488969,6,3,117.17106421536944,1.813475480948115,1,1,113.065212963642,1.4205038648310686
BAVJAK_#[4],3527.96,3351.38,3576.96,3655.53,201.58,104.76,182.83,317.16,0.793040944528892,0.0070554410722692,27.922326139242884,102.29065839089508,175.5268966232704,2.040767750137188,1.1425568563533284,178.50429406265997,-34.25,-175.75,-180.35,253.36,2.036523137604873,1.1470502560916855,178.67561904495312,-32.28,-175.9,-180.51,259.59,172.86901539063788,2.036264508849476,1.1487954604715331,176.19260250146914,-36.43,-177.77,-184.39,252.86,2.05113781350742,1.138992120253692,173.51879396230723,-32.08,-170.16,-176.14,250.07,177.00754088208498,2.0144938545451057,1.136558955795958,177.74472204299371,-35.85,-174.39,-177.1,243.93,1.272391744171029,0.0268200138506189,54.10995416195075,4,2.511661979646147,15,4,115.64696760292296,2.258648456488969,7,2,122.14669379581674,1.644975808332754,6,3,115.72398340168988,1.8529428836313329
BEHQIP_#[8],3740.26,3672.94,3730.36,3817.46,266.36,157.63,567.98,73.47,0.6939709960076388,0.00546374845924,28.30582959006492,110.6122936175395,176.30109651027192,2.0417337265177355,1.1337832861706865,178.55848511262235,-30.25,-171.04,-177.35,257.65,2.0524504110940174,1.137611396743193,176.784946971999,-30.42,-171.34,-179.17,259.25,177.8154746478375,2.0453721666239617,1.1332117057284572,178.6849621120183,-29.61,-169.52,-177.84,258.53,2.0400901793793333,1.1408331911370742,178.73212745960316,-30.9,-174.2,-177.85,259.34,172.98919959630882,2.009557297018426,1.1379380914619208,177.29576157889144,-36.44,-174.41,-176.17,241.25,0.9484240479385472,0.0191728379261871,122.3254532026111,4,2.454223353731278,6,4,122.50783790309715,1.842479291606828,6,4,128.56617551152848,1.801786893614226,6,4,127.94120552347016,1.8215557800956856
BENQES_#[4],3685.75,3576.87,3660.59,3819.81,102.63,-64.81,331.87,40.82,0.6085315419270256,0.0042297452303779,22.56237285543092,73.98746157442226,178.5443184959374,2.0282992752550104,1.116192590908934,176.40659572959564,-24.15,-164.93,-168.93,261.4,2.0406404337854327,1.1244813426642528,177.63663010993545,-22.32,-162.39,-169.71,265.15,179.06197278260845,2.067926640381617,1.09484728158771,177.95164949325175,-16.76,-156.4,-159.74,265.87,2.0325535810895614,1.137133110062318,176.54770234021893,-27.9,-171.85,-176.14,264.3,175.33246314389308,2.0344823887170915,1.1118138873030865,176.73238714406446,-29.08,-168.09,-169.58,250.42,1.228272935838148,0.0305294526714171,52.16033022405554,4,2.405899389001958,17,1,119.7637474307286,2.033480496587071,8,2,122.99300674848767,1.6158079526973503,8,2,110.26287003428304,1.5952989970535307
BENQIW_#[4],3765.64,3678.38,3697.22,3921.27,143.45,303.14,46.61,80.62,0.7546314470893645,0.0064944297811449,19.52899243020765,71.17245085446491,178.4699275717163,2.036598625159116,1.1235907706990127,177.83632498073425,-28.33,-166.19,-173.28,254.49,2.021309456763116,1.133024262758746,179.34757042141953,-29.55,-171.48,-175.71,258.54,175.23800024903187,2.0232417972155474,1.1435499857898652,178.51559699746147,-34.76,-176.38,-180.76,252.85,2.031342538815156,1.1310046640045293,177.38647638556805,-30.35,-171.7,-175.44,256.1,177.6412605537187,2.0015244640023773,1.1421995666257267,179.23966275020402,-40.98,-178.45,-181.77,237.26,1.3125896145785545,0.0447056158043655,34.53880895130361,4,2.47558224464468,8,2,114.13515182282332,1.6593547511005604,8,2,111.94284165518523,1.6497790700575643,8,1,118.5461632111842,1.4924336836188064
BENQOC_#[4],3783.76,3694.3,3734.32,3922.67,154.1,312.63,53.27,96.41,0.7493932244255328,0.0063405892186593,20.86008096231504,87.900880235454,178.7645280558654,2.046557778319488,1.1396782396799543,177.61954946437663,-34.3,-175.78,-179.05,251.93,2.047236080670717,1.0993195440817027,177.45972327999732,-20.37,-158.77,-163.88,261.53,175.58988544259842,2.0421995617470885,1.1125321478501191,178.01761042562345,-24.28,-160.46,-170.17,257.79,2.026335463342633,1.1396784897505077,176.3451687805503,-32.02,-174.2,-177.88,256.01,175.7850670637655,2.012958168964273,1.1147484245335355,179.64283956597092,-30.78,-167.43,-170.26,245.33,1.348697767140424,0.0475790720922084,35.528970491606046,4,2.48469334526416,8,2,115.3308457870874,1.6441243170758109,8,2,108.96994637173286,1.634573032935512,8,1,120.22515093377206,1.4779871515003091
